연도,월,분기,청코드,내외항구분,수출입구분명,시설코드,시설명,부두구분명,아외국구분,적공구분,컨테이너수(10피트),컨테이너수(20피트),컨테이너수(40피트),컨테이너수(기타),전체개수,전체물동량
2024,12,4,신항,외항,수입,14,신항7부두,컨테이너부두,아국선,적컨,0,520,652,5,1177,1835.25
2024,06,2,감천,외항,수입,3,감천중앙부두,일반부두,외국선,공컨,0,0,6,0,6,12
2024,05,2,감천,외항,수입,3,감천중앙부두,일반부두,외국선,공컨,0,0,18,0,18,36
2024,12,4,감천,외항,수입,3,감천중앙부두,일반부두,외국선,공컨,0,10,19,0,29,48
2024,11,4,감천,외항,수출,3,감천중앙부두,일반부두,외국선,적컨,0,0,4,0,4,8
2024,03,1,감천,외항,수입환적,4,감천동원부두,일반부두,외국선,적컨,0,2,48,0,50,98
2024,04,2,감천,외항,수입환적,4,감천동원부두,일반부두,외국선,적컨,0,4,34,0,38,72
2024,02,1,감천,외항,수입환적,4,감천동원부두,일반부두,외국선,적컨,0,5,24,0,29,53
2024,11,4,감천,외항,수입환적,4,감천동원부두,일반부두,외국선,적컨,0,1,69,0,70,139
2024,07,3,감천,외항,수입환적,4,감천동원부두,일반부두,외국선,적컨,0,1,39,0,40,79
2024,05,2,감천,외항,수입환적,4,감천동원부두,일반부두,외국선,적컨,0,0,10,0,10,20
2024,12,4,감천,외항,수입환적,4,감천동원부두,일반부두,외국선,적컨,0,1,9,0,10,19
2024,12,4,감천,외항,수입,4,감천동원부두,일반부두,외국선,적컨,0,0,45,0,45,90
2024,01,1,감천,외항,수입환적,4,감천동원부두,일반부두,외국선,적컨,0,3,18,0,21,39
2024,03,1,감천,외항,수입환적,5,도양물류부두,일반부두,외국선,적컨,0,3,33,0,36,69
2024,04,2,감천,외항,수입환적,5,도양물류부두,일반부두,외국선,적컨,0,1,1,0,2,3
2024,08,3,감천,외항,수입환적,5,도양물류부두,일반부두,외국선,적컨,0,1,21,0,22,43
2024,10,4,감천,외항,수입환적,5,도양물류부두,일반부두,외국선,적컨,0,0,97,0,97,194
2024,02,1,감천,외항,수입환적,5,도양물류부두,일반부두,외국선,적컨,0,1,12,0,13,25
2024,06,2,감천,외항,수입환적,5,도양물류부두,일반부두,외국선,적컨,0,4,15,0,19,34
2024,11,4,감천,외항,수입환적,5,도양물류부두,일반부두,외국선,적컨,0,3,49,0,52,101
2024,07,3,감천,외항,수입환적,5,도양물류부두,일반부두,외국선,적컨,0,5,121,0,126,247
2024,05,2,감천,외항,수출환적,5,도양물류부두,일반부두,외국선,적컨,0,1,0,0,1,1
2024,05,2,감천,외항,수입환적,5,도양물류부두,일반부두,외국선,적컨,0,0,43,0,43,86
2024,09,3,감천,외항,수입환적,5,도양물류부두,일반부두,외국선,적컨,0,0,16,0,16,32
2024,12,4,감천,외항,수입환적,5,도양물류부두,일반부두,외국선,적컨,0,0,63,0,63,126
2024,01,1,감천,외항,수입환적,5,도양물류부두,일반부두,외국선,적컨,0,0,21,0,21,42
2024,09,3,감천,외항,수입환적,7,동부고속부두,일반부두,아국선,적컨,0,0,21,0,21,42
2024,02,1,감천,외항,수입,8,동양해운부두,일반부두,외국선,공컨,0,0,2,0,2,4
2024,03,1,감천,외항,수입환적,8,동양해운부두,일반부두,외국선,적컨,0,9,103,0,112,215
2024,04,2,감천,외항,수입환적,8,동양해운부두,일반부두,외국선,적컨,0,7,112,0,119,231
2024,08,3,감천,외항,수입환적,8,동양해운부두,일반부두,외국선,적컨,0,4,59,0,63,122
2024,10,4,감천,외항,수입환적,8,동양해운부두,일반부두,외국선,적컨,0,2,294,0,296,590
2024,02,1,감천,외항,수입환적,8,동양해운부두,일반부두,외국선,적컨,0,5,107,0,112,219
2024,02,1,감천,외항,수입,8,동양해운부두,일반부두,외국선,적컨,0,5,0,0,5,5
2024,06,2,감천,외항,수입환적,8,동양해운부두,일반부두,외국선,적컨,0,23,19,0,42,61
2024,11,4,감천,외항,수입환적,8,동양해운부두,일반부두,외국선,적컨,0,0,13,0,13,26
2024,07,3,감천,외항,수입환적,8,동양해운부두,일반부두,외국선,적컨,0,18,10,0,28,38
2024,01,1,신항,외항,수출환적,3,신항2부두,컨테이너부두,외국선,적컨,0,20079,52961,288,73328,126649
2024,01,1,신항,외항,수입환적,3,신항2부두,컨테이너부두,외국선,적컨,0,21749,56149,363,78261,134863.75
2024,01,1,신항,외항,수출,3,신항2부두,컨테이너부두,외국선,적컨,0,19239,25687,18,44944,70653.5
2024,01,1,신항,외항,수입,3,신항2부두,컨테이너부두,외국선,적컨,0,6971,9855,4,16830,26690
2024,03,1,신항,외항,수출,3,신항2부두,컨테이너부두,아국선,공컨,0,0,146,0,146,292
2024,03,1,신항,외항,수입,3,신항2부두,컨테이너부두,아국선,공컨,0,1005,1525,0,2530,4055
2024,04,2,신항,외항,수출,3,신항2부두,컨테이너부두,아국선,공컨,0,0,172,0,172,344
2024,04,2,신항,외항,수입,3,신항2부두,컨테이너부두,아국선,공컨,0,266,1294,0,1560,2854
2024,08,3,신항,외항,수출환적,3,신항2부두,컨테이너부두,아국선,공컨,0,0,5,0,5,10
2024,08,3,신항,외항,수출,3,신항2부두,컨테이너부두,아국선,공컨,0,61,115,0,176,291
2024,08,3,신항,외항,수입,3,신항2부두,컨테이너부두,아국선,공컨,0,1,0,0,1,1
2024,10,4,신항,외항,수출환적,3,신항2부두,컨테이너부두,아국선,공컨,0,0,20,0,20,40
2024,10,4,신항,외항,수출,3,신항2부두,컨테이너부두,아국선,공컨,0,0,80,0,80,160
2024,10,4,신항,외항,수입,3,신항2부두,컨테이너부두,아국선,공컨,0,1,0,0,1,1
2024,02,1,신항,외항,수출,3,신항2부두,컨테이너부두,아국선,공컨,0,0,11,8,19,40
2024,02,1,신항,외항,수입,3,신항2부두,컨테이너부두,아국선,공컨,0,670,3320,0,3990,7310
2024,06,2,신항,외항,수입,3,신항2부두,컨테이너부두,아국선,공컨,0,131,546,0,677,1223
2024,11,4,신항,외항,수출환적,3,신항2부두,컨테이너부두,아국선,공컨,0,7,67,0,74,141
2024,11,4,신항,외항,수입환적,3,신항2부두,컨테이너부두,아국선,공컨,0,0,25,0,25,50
2024,11,4,신항,외항,수출,3,신항2부두,컨테이너부두,아국선,공컨,0,6,189,0,195,384
2024,11,4,신항,외항,수입,3,신항2부두,컨테이너부두,아국선,공컨,0,152,215,0,367,582
2024,12,4,신항,외항,수입환적,3,신항2부두,컨테이너부두,아국선,공컨,0,0,25,0,25,50
2024,12,4,신항,외항,수출,3,신항2부두,컨테이너부두,아국선,공컨,0,0,3,0,3,6
2024,01,1,신항,외항,수출,3,신항2부두,컨테이너부두,아국선,공컨,0,0,50,0,50,100
2024,01,1,신항,외항,수입,3,신항2부두,컨테이너부두,아국선,공컨,0,495,1634,0,2129,3763
2024,03,1,신항,외항,수출환적,3,신항2부두,컨테이너부두,아국선,적컨,0,135,980,5,1120,2106.25
2024,03,1,신항,외항,수입환적,3,신항2부두,컨테이너부두,아국선,적컨,0,458,1418,16,1892,3330
2024,03,1,신항,외항,수출,3,신항2부두,컨테이너부두,아국선,적컨,0,871,3256,6,4133,7396.5
2024,03,1,신항,외항,수입,3,신항2부두,컨테이너부두,아국선,적컨,0,299,1608,13,1920,3544.25
2024,04,2,신항,외항,수출환적,3,신항2부두,컨테이너부두,아국선,적컨,0,179,1832,25,2036,3899.25
2024,04,2,신항,외항,수입환적,3,신항2부두,컨테이너부두,아국선,적컨,0,238,1027,6,1271,2305.5
2024,04,2,신항,외항,수출,3,신항2부두,컨테이너부두,아국선,적컨,0,711,3290,1,4002,7293.25
2024,04,2,신항,외항,수입,3,신항2부두,컨테이너부두,아국선,적컨,0,153,1046,5,1204,2256.25
2024,08,3,신항,외항,수출환적,3,신항2부두,컨테이너부두,아국선,적컨,0,71,302,0,373,675
2024,08,3,신항,외항,수입환적,3,신항2부두,컨테이너부두,아국선,적컨,0,82,835,0,917,1752
2024,08,3,신항,외항,수출,3,신항2부두,컨테이너부두,아국선,적컨,0,102,183,0,285,468
2024,08,3,신항,외항,수입,3,신항2부두,컨테이너부두,아국선,적컨,0,326,176,0,502,678
2024,10,4,신항,외항,수출환적,3,신항2부두,컨테이너부두,아국선,적컨,0,138,234,0,372,606
2024,10,4,신항,외항,수입환적,3,신항2부두,컨테이너부두,아국선,적컨,0,51,461,0,512,973
2024,10,4,신항,외항,수출,3,신항2부두,컨테이너부두,아국선,적컨,0,64,14,0,78,92
2024,10,4,신항,외항,수입,3,신항2부두,컨테이너부두,아국선,적컨,0,100,55,0,155,210
2024,02,1,신항,외항,수출환적,3,신항2부두,컨테이너부두,아국선,적컨,0,158,1951,18,2127,4100.5
2024,02,1,신항,외항,수입환적,3,신항2부두,컨테이너부두,아국선,적컨,0,248,2134,15,2397,4549.75
2024,02,1,신항,외항,수출,3,신항2부두,컨테이너부두,아국선,적컨,0,1300,4237,0,5537,9774
2024,02,1,신항,외항,수입,3,신항2부두,컨테이너부두,아국선,적컨,0,120,682,7,809,1499.75
2024,06,2,신항,외항,수출환적,3,신항2부두,컨테이너부두,아국선,적컨,0,110,987,4,1101,2093
2024,06,2,신항,외항,수입환적,3,신항2부두,컨테이너부두,아국선,적컨,0,150,675,1,826,1502.25
2024,06,2,신항,외항,수출,3,신항2부두,컨테이너부두,아국선,적컨,0,392,1149,0,1541,2690
2024,06,2,신항,외항,수입,3,신항2부두,컨테이너부두,아국선,적컨,0,336,474,0,810,1284
2024,11,4,신항,외항,수출환적,3,신항2부두,컨테이너부두,아국선,적컨,0,235,811,0,1046,1857
2024,11,4,신항,외항,수입환적,3,신항2부두,컨테이너부두,아국선,적컨,0,226,781,0,1007,1788
2024,11,4,신항,외항,수출,3,신항2부두,컨테이너부두,아국선,적컨,0,83,76,0,159,235
2024,11,4,신항,외항,수입,3,신항2부두,컨테이너부두,아국선,적컨,0,303,579,4,886,1470
2024,07,3,신항,외항,수입환적,3,신항2부두,컨테이너부두,아국선,적컨,0,49,446,0,495,941
2024,07,3,신항,외항,수출,3,신항2부두,컨테이너부두,아국선,적컨,0,59,74,0,133,207
2024,07,3,신항,외항,수입,3,신항2부두,컨테이너부두,아국선,적컨,0,47,63,0,110,173
2024,07,3,신항,외항,수출환적,3,신항2부두,컨테이너부두,아국선,적컨,0,25,122,0,147,269
2024,05,2,신항,외항,수출환적,3,신항2부두,컨테이너부두,아국선,적컨,0,9,230,13,252,498.25
2024,05,2,신항,외항,수입환적,3,신항2부두,컨테이너부두,아국선,적컨,0,56,186,1,243,430.25
2024,05,2,신항,외항,수출,3,신항2부두,컨테이너부두,아국선,적컨,0,244,704,0,948,1652
2024,05,2,신항,외항,수입,3,신항2부두,컨테이너부두,아국선,적컨,0,11,17,0,28,45
2024,12,4,신항,외항,수출환적,3,신항2부두,컨테이너부두,아국선,적컨,0,47,152,0,199,351
2024,12,4,신항,외항,수입환적,3,신항2부두,컨테이너부두,아국선,적컨,0,215,346,0,561,907
2024,09,3,신항,외항,수출환적,3,신항2부두,컨테이너부두,아국선,적컨,0,44,334,0,378,712
2024,09,3,신항,외항,수입환적,3,신항2부두,컨테이너부두,아국선,적컨,0,21,537,0,558,1095
2024,09,3,신항,외항,수출,3,신항2부두,컨테이너부두,아국선,적컨,0,27,24,0,51,75
2024,09,3,신항,외항,수입,3,신항2부두,컨테이너부두,아국선,적컨,0,36,48,0,84,132
2024,12,4,신항,외항,수출,3,신항2부두,컨테이너부두,아국선,적컨,0,46,26,0,72,98
2024,12,4,신항,외항,수입,3,신항2부두,컨테이너부두,아국선,적컨,0,64,86,0,150,236
2024,01,1,신항,외항,수출환적,3,신항2부두,컨테이너부두,아국선,적컨,0,12,733,14,759,1509.5
2024,01,1,신항,외항,수입환적,3,신항2부두,컨테이너부두,아국선,적컨,0,194,760,2,956,1718.5
2024,01,1,신항,외항,수출,3,신항2부두,컨테이너부두,아국선,적컨,0,742,2416,0,3158,5574
2024,01,1,신항,외항,수입,3,신항2부두,컨테이너부두,아국선,적컨,0,195,839,13,1047,1902.25
2024,03,1,신항,외항,수입,5,신항다목적부두,컨테이너부두,외국선,공컨,0,43,0,0,43,43
2024,04,2,신항,외항,수입환적,5,신항다목적부두,컨테이너부두,외국선,공컨,0,0,1,0,1,2
2024,04,2,신항,외항,수출,5,신항다목적부두,컨테이너부두,외국선,공컨,0,30,23,0,53,76
2024,05,2,감천,외항,수입환적,8,동양해운부두,일반부두,외국선,적컨,0,1,41,0,42,83
2024,09,3,감천,외항,수입환적,8,동양해운부두,일반부두,외국선,적컨,0,0,35,0,35,70
2024,12,4,감천,외항,수입환적,8,동양해운부두,일반부두,외국선,적컨,0,1,240,0,241,481
2024,01,1,감천,외항,수입환적,8,동양해운부두,일반부두,외국선,적컨,0,6,113,0,119,232
2024,03,1,감천,외항,수입환적,9,한일물류부두,일반부두,외국선,적컨,0,4,21,0,25,46
2024,08,3,감천,외항,수입환적,9,한일물류부두,일반부두,외국선,적컨,0,0,21,0,21,42
2024,02,1,감천,외항,수입환적,9,한일물류부두,일반부두,외국선,적컨,0,4,51,0,55,106
2024,06,2,감천,외항,수입환적,9,한일물류부두,일반부두,외국선,적컨,0,2,45,0,47,92
2024,05,2,감천,외항,수입환적,9,한일물류부두,일반부두,외국선,적컨,0,2,12,0,14,26
2024,09,3,감천,외항,수입환적,9,한일물류부두,일반부두,외국선,적컨,0,0,25,0,25,50
2024,03,1,감천,외항,수출환적,10,동성실업부두,일반부두,외국선,적컨,0,1,4,0,5,9
2024,03,1,감천,외항,수입환적,10,동성실업부두,일반부두,외국선,적컨,0,5,56,0,61,117
2024,04,2,감천,외항,수입환적,10,동성실업부두,일반부두,외국선,적컨,0,15,33,0,48,81
2024,08,3,감천,외항,수입환적,10,동성실업부두,일반부두,외국선,적컨,0,14,72,0,86,158
2024,02,1,감천,외항,수입환적,10,동성실업부두,일반부두,외국선,적컨,0,5,31,0,36,67
2024,02,1,감천,외항,수입,10,동성실업부두,일반부두,외국선,적컨,0,0,50,0,50,100
2024,06,2,감천,외항,수출환적,10,동성실업부두,일반부두,외국선,적컨,0,2,7,0,9,16
2024,06,2,감천,외항,수입환적,10,동성실업부두,일반부두,외국선,적컨,0,1,105,0,106,211
2024,11,4,감천,외항,수입환적,10,동성실업부두,일반부두,외국선,적컨,0,1,144,0,145,289
2024,11,4,감천,외항,수입,10,동성실업부두,일반부두,외국선,적컨,0,0,46,0,46,92
2024,07,3,감천,외항,수출환적,10,동성실업부두,일반부두,외국선,적컨,0,0,4,0,4,8
2024,07,3,감천,외항,수입환적,10,동성실업부두,일반부두,외국선,적컨,0,4,17,0,21,38
2024,05,2,감천,외항,수입환적,10,동성실업부두,일반부두,외국선,적컨,0,3,52,0,55,107
2024,09,3,감천,외항,수입환적,10,동성실업부두,일반부두,외국선,적컨,0,38,3,0,41,44
2024,12,4,감천,외항,수입환적,10,동성실업부두,일반부두,외국선,적컨,0,5,69,0,74,143
2024,01,1,감천,외항,수입환적,10,동성실업부두,일반부두,외국선,적컨,0,7,44,0,51,95
2024,06,2,감천,외항,수입환적,10,동성실업부두,일반부두,아국선,적컨,0,0,28,0,28,56
2024,03,1,감천,외항,수입,12,제일제당부두,일반부두,외국선,공컨,0,16,58,0,74,132
2024,08,3,감천,외항,수입,12,제일제당부두,일반부두,외국선,공컨,0,13,33,0,46,79
2024,10,4,감천,외항,수출,12,제일제당부두,일반부두,외국선,공컨,0,12,24,0,36,60
2024,10,4,감천,외항,수입,12,제일제당부두,일반부두,외국선,공컨,0,2,36,0,38,74
2024,11,4,감천,외항,수입,12,제일제당부두,일반부두,외국선,공컨,0,7,49,0,56,105
2024,07,3,감천,외항,수입,12,제일제당부두,일반부두,외국선,공컨,0,0,43,0,43,86
2024,05,2,감천,외항,수입,12,제일제당부두,일반부두,외국선,공컨,0,4,54,0,58,112
2024,03,1,감천,외항,수출환적,12,제일제당부두,일반부두,외국선,적컨,0,0,32,0,32,64
2024,03,1,감천,외항,수출,12,제일제당부두,일반부두,외국선,적컨,0,3,95,0,98,193
2024,04,2,감천,외항,수입환적,12,제일제당부두,일반부두,외국선,적컨,0,0,6,0,6,12
2024,04,2,감천,외항,수출,12,제일제당부두,일반부두,외국선,적컨,0,17,39,0,56,95
2024,04,2,감천,외항,수입,12,제일제당부두,일반부두,외국선,적컨,0,8,6,0,14,20
2024,08,3,감천,외항,수입환적,12,제일제당부두,일반부두,외국선,적컨,0,0,6,0,6,12
2024,08,3,감천,외항,수입,12,제일제당부두,일반부두,외국선,적컨,0,5,7,0,12,19
2024,10,4,감천,외항,수입환적,12,제일제당부두,일반부두,외국선,적컨,0,0,28,0,28,56
2024,10,4,감천,외항,수입,12,제일제당부두,일반부두,외국선,적컨,0,0,5,0,5,10
2024,02,1,감천,외항,수출,12,제일제당부두,일반부두,외국선,적컨,0,18,84,0,102,186
2024,06,2,감천,외항,수출환적,12,제일제당부두,일반부두,외국선,적컨,0,0,16,0,16,32
2024,06,2,감천,외항,수출,12,제일제당부두,일반부두,외국선,적컨,0,8,125,0,133,258
2024,11,4,감천,외항,수입환적,12,제일제당부두,일반부두,외국선,적컨,0,0,20,0,20,40
2024,11,4,감천,외항,수입,12,제일제당부두,일반부두,외국선,적컨,0,0,7,0,7,14
2024,07,3,감천,외항,수입환적,12,제일제당부두,일반부두,외국선,적컨,0,0,13,0,13,26
2024,07,3,감천,외항,수출,12,제일제당부두,일반부두,외국선,적컨,0,0,61,0,61,122
2024,07,3,감천,외항,수입,12,제일제당부두,일반부두,외국선,적컨,0,2,0,0,2,2
2024,05,2,감천,외항,수입환적,12,제일제당부두,일반부두,외국선,적컨,0,0,10,0,10,20
2024,05,2,감천,외항,수입,12,제일제당부두,일반부두,외국선,적컨,0,0,8,0,8,16
2024,12,4,감천,외항,수출환적,12,제일제당부두,일반부두,외국선,적컨,0,0,13,0,13,26
2024,12,4,감천,외항,수출,12,제일제당부두,일반부두,외국선,적컨,0,12,61,0,73,134
2024,10,4,감천,외항,수입,13,한진해운부두,컨테이너부두,외국선,공컨,0,26,42,0,68,110
2024,05,2,감천,외항,수입,13,한진해운부두,컨테이너부두,외국선,공컨,0,0,50,0,50,100
2024,09,3,감천,외항,수입,13,한진해운부두,컨테이너부두,외국선,공컨,0,0,17,0,17,34
